ID,Title,Release Date,Popularity,Poster URL,Backdrop URL,Overview,Genres,Actors,Trailers
545,"The Bad Seed",1956-09-12,13.179,https://image.tmdb.org/t/p/w500/iAgSkpZslQ2s3onL9TaHbyWygtC.jpg,https://image.tmdb.org/t/p/w500/tqiAcUqaXPyL2oo18CIPWUGxkJk.jpg,"Air Force Colonel Kenneth Penmark and his wife, Christine, adore their daughter Rhoda, despite her secret tendency for selfishness. Christine keeps her knowledge of her daughter's darker side to herself, but when a schoolmate of Rhoda's dies mysteriously, her self-deception unravels.","Thriller;Drama;Horror","Nancy Kelly;Patty McCormack;Henry Jones;Eileen Heckart;Evelyn Varden",https://www.youtube.com/watch?v=fZt7gtFiVJk
546,"Written on the Wind",1956-10-04,13.728,https://image.tmdb.org/t/p/w500/paeBU70fHsFAOooWM5V35q562f2.jpg,https://image.tmdb.org/t/p/w500/xoJiT00Koax8Zbj7pBzy6i6fOUh.jpg,"Mitch Wayne is a geologist working for the Hadleys, an oil-rich Texas family. While the patriarch, Jasper, works hard to establish the family business, his irresponsible son, Kyle, is an alcoholic playboy, and his daughter, Marylee, is the town tramp. Mitch harbors a secret love for Kyle's unsatisfied wife, Lucy -- a fact that leaves him exposed when the jealous Marylee accuses him of murder.","Drama;Romance","Rock Hudson;Lauren Bacall;Robert Stack;Dorothy Malone;Robert Keith",https://www.youtube.com/watch?v=WHdworuKmwQ
547,"The Ten Commandments",1956-10-05,55.224,https://image.tmdb.org/t/p/w500/stSpFp2NUJMGhIyndqwBi9WE9y9.jpg,https://image.tmdb.org/t/p/w500/rI1u4JgtnAZC99wXX4gwro4yaxe.jpg,"Escaping death, a Hebrew infant is raised in a royal household to become a prince. Upon discovery of his true heritage, Moses embarks on a personal quest to reclaim his destiny as the leader and liberator of the Hebrew people.","Drama;History","Charlton Heston;Yul Brynner;Anne Baxter;Edward G. Robinson;Yvonne De Carlo",https://www.youtube.com/watch?v=KBzbyIPWVT4
548,"Around the World in Eighty Days",1956-10-17,16.728,https://image.tmdb.org/t/p/w500/kk6Rrwh0toMz9tjuUHdS4O3v2Rk.jpg,https://image.tmdb.org/t/p/w500/lj7aURTTktw8IRXiV1WYCxdEBKX.jpg,"Based on the famous book by Jules Verne the movie follows Phileas Fogg on his journey around the world. Which has to be completed within 80 days, a very short period for those days.","Adventure;Comedy;Family;Fantasy;Romance","David Niven;Cantinflas;Finlay Currie;Robert Morley;Charles Boyer",https://www.youtube.com/watch?v=vjiCO8k6Jhg
549,"The Brave One",1956-10-26,10.973,https://image.tmdb.org/t/p/w500/u6E06SJj8NO6bCuaoh0k6ebR6o.jpg,https://image.tmdb.org/t/p/w500/1ZRixRPdkVN8vdXkLKHZVpTQhdo.jpg,"A young Mexican boy tirelessly tries to save his pet bull from death at the hands of a celebrated matador.","Drama;Family","Michel Ray;Rodolfo Hoyos Jr.;Elsa Cárdenas;Carlos Navarro;Joi Lansing",https://www.youtube.com/watch?v=-iVk3eD3OnU
550,"Giant",1956-11-08,35.286,https://image.tmdb.org/t/p/w500/oQ1Arue52pFLSvvwfcNTy16hTCG.jpg,https://image.tmdb.org/t/p/w500/otWEKC6CMnJ01BwOX8UbZ9XK4QY.jpg,"Wealthy rancher Bick Benedict and dirt-poor cowboy Jett Rink both woo Leslie Lynnton, a beautiful young woman from Maryland who is new to Texas. She marries Benedict, but she is shocked by the racial bigotry of the White Texans against the local people of Mexican descent. Rink discovers oil on a small plot of land, and while he uses his vast, new wealth to buy all the land surrounding the Benedict ranch, the Benedict's disagreement over prejudice fuels conflict that runs across generations.","Drama;Western","Elizabeth Taylor;Rock Hudson;James Dean;Carroll Baker;Jane Withers",https://www.youtube.com/watch?v=nzR5GkkvorA
551,"The Opposite Sex",1956-11-15,15.316,https://image.tmdb.org/t/p/w500/piXpVWU67Y9XXJKSHAlP95vd3EG.jpg,https://image.tmdb.org/t/p/w500/8K1yOP2ZCsf5RFi2Eqz1nYS8ZHd.jpg,"Former radio singer Kay learns from her gossipy friends that her husband, Steve, has had an affair with chorus girl Crystal. Devastated, Kay tries to ignore the information, but when Crystal performs one of her musical numbers at a charity benefit, she breaks down and goes to Reno to file for divorce. However, when she hears that gold-digging Crystal is making Steve unhappy, Kay resolves to get her husband back. The Opposite Sex is a remake of the 1939 comedy The Women.","Comedy;Music;Romance","June Allyson;Joan Collins;Dolores Gray;Ann Sheridan;Ann Miller",https://www.youtube.com/watch?v=zz1mn8S-Vyk
552,"Bigger Than Life",1956-11-20,11.828,https://image.tmdb.org/t/p/w500/nC3J5B2lkWDLm7Q7C26AVFzqJLV.jpg,https://image.tmdb.org/t/p/w500/6el4eCIe56b6yRUvHDyZgI1pQPB.jpg,"A friendly, successful suburban teacher and father grows dangerously addicted to cortisone, resulting in his transformation into a household despot.","Drama","James Mason;Barbara Rush;Walter Matthau;Robert F. Simon;Christopher Olsen",https://www.youtube.com/watch?v=5NvuvQ6pQIQ
553,"Friendly Persuasion",1956-11-25,11.906,https://image.tmdb.org/t/p/w500/mhsdObvFHoOfgaKAVJUOeK3LiOP.jpg,https://image.tmdb.org/t/p/w500/vRkB3lYI26YjXvMEc8IvxM45h8X.jpg,"The story of a family of Quakers in Indiana in 1862. Their religious sect is strongly opposed to violence and war. It's not easy for them to meet the rules of their religion in everyday life but when Southern troops pass the area they are in real trouble. Should they fight, despite their peaceful attitude?","Drama;War","Gary Cooper;Dorothy McGuire;Anthony Perkins;Richard Eyer;Robert Middleton",https://www.youtube.com/watch?v=gZvExs15jMM
554,"Anastasia",1956-12-13,10.216,https://image.tmdb.org/t/p/w500/4tM2cAuJTWcXd2eVxsJB1ADglm.jpg,https://image.tmdb.org/t/p/w500/4hjnRpLFFgIE76xb6mUc9PMVHaH.jpg,"Russian exiles in Paris plot to collect ten million pounds from the Bank of England by grooming a destitute, suicidal girl to pose as heir to the Russian throne. While Bounin is coaching her, he comes to believe that she is really Anastasia. In the end, the Empress must decide her claim.","Drama;Romance","Ingrid Bergman;Yul Brynner;Helen Hayes;Akim Tamiroff;Martita Hunt",https://www.youtube.com/watch?v=U-Jgt1WNxu4
555,"The Wrong Man",1956-12-22,11.827,https://image.tmdb.org/t/p/w500/pO5XR2R56RAbVjdks9gGGn0fbOa.jpg,https://image.tmdb.org/t/p/w500/zIy0WGdIQJpSAn4mW46zVsCvGW1.jpg,"In 1953, an innocent man named Christopher Emmanuel 'Manny' Balestrero is arrested after being mistaken for an armed robber.","Crime;Drama","Henry Fonda;Vera Miles;Anthony Quayle;Harold J. Stone;Charles Cooper",https://www.youtube.com/watch?v=9RKEUzQe30M
556,"Baby Doll",1956-12-29,12.241,https://image.tmdb.org/t/p/w500/3AuLU0Zdhy2Oi5ig4TwGOh7pCJc.jpg,https://image.tmdb.org/t/p/w500/iF7wxLmiudwxrPoFF0f4QZVuoeT.jpg,"Archie Lee Meighan is a failing cotton gin owner who is married to Baby Doll, a 19-year old childlike beauty whose father arranged the marriage for financial reasons. As Archie awaits the arrival of Baby Doll's 20th birthday, the day that they are supposed to consummate their marriage, he faces interference from business rival Silva Vacarro, who plots to seduce Baby Doll away from Meighan.","Drama","Karl Malden;Carroll Baker;Eli Wallach;Mildred Dunnock;Lonny Chapman",https://www.youtube.com/watch?v=KiU9EuGSjgY
557,"Not of This Earth",1957-02-10,10.59,https://image.tmdb.org/t/p/w500/tgjdzyriupfXJStZVEUouVhU2k9.jpg,https://image.tmdb.org/t/p/w500/o5Q4t6JhubD084jTFoUAaSao2oN.jpg,"An agent from a distant planet has been sent to earth to ship large quantities of blood to his world, where a plague is ravaging the populace.  He comes equipped with an interstellar matter transmitter, telepathic mind-control powers, and deathray-shooting eyes.  Because he is also affected by the blood disease, he gains control of the town's physician and has him place a nurse at his disposal, while he collects live humans for fresh blood; but gains the nurse's suspicions, along with those of her boyfriend - a town police officer.","Science Fiction;Horror","Paul Birch;Beverly Garland;Morgan Jones;William Roerick;Jonathan Haze",https://www.youtube.com/watch?v=kLwLMtS9cJI
558,"Attack of the Crab Monsters",1957-02-10,18.297,https://image.tmdb.org/t/p/w500/4CUoS7PmzkFuTDtPHZ68mCobmBq.jpg,https://image.tmdb.org/t/p/w500/8eIjBetuGK2F1wwFUJ0JyPbAxMb.jpg,"A group of scientists travel to a remote island to study the effects of nuclear weapons tests, only to get stranded when their airplane mysteriously explodes. The team soon discovers that the tests have given rise to crabs mutated into intelligent, impervious, telepathic giants intent on increasing their numbers by breeding, then travelling to populated areas to feed, and which do not intend to be stopped by their discoverers.","Science Fiction;Horror","Richard Garland;Pamela Duncan;Russell Johnson;Leslie Bradley;Mel Welles",https://www.youtube.com/watch?v=YlB5mj-3XdU
559,"Funny Face",1957-02-13,25.382,https://image.tmdb.org/t/p/w500/tzTjalpIz6NyFrWPPlOBFoBjb7z.jpg,https://image.tmdb.org/t/p/w500/tHxsIOdnzvK3w0fWC4dcGG2Zj41.jpg,"A shy Greenwich Village book clerk is discovered by a fashion photographer and whisked off to Paris where she becomes a reluctant model.","Music;Comedy;Romance","Audrey Hepburn;Fred Astaire;Kay Thompson;Michel Auclair;Robert Flemyng",https://www.youtube.com/watch?v=aY2EHAgqr6k
560,"The Incredible Shrinking Man",1957-02-22,10.635,https://image.tmdb.org/t/p/w500/m4PhIGCIQh4CmlnVitM6I9s2tpM.jpg,https://image.tmdb.org/t/p/w500/vdVPrTGRNdTd6Bs1fr7ulodcQVm.jpg,"A dangerous combination of radiation and insecticide causes the unfortunate Scott Carey to shrink, slowly but surely, until he is only a few inches tall. His home becomes a wilderness where he must survive everything from spiders living in the cellar to his beloved cat.","Science Fiction;Horror;Fantasy","Grant Williams;Randy Stuart;April Kent;Paul Langton;Raymond Bailey",https://www.youtube.com/watch?v=e5RsQ6qsaZU
561,"The True Story of Jesse James",1957-03-22,11.441,https://image.tmdb.org/t/p/w500/dB7Qium9wQXEjakLsgRcagt9eKO.jpg,https://image.tmdb.org/t/p/w500/AaQQiWieKb7pwNBrwvXobaPh3pF.jpg,"Having fought with the Confederacy during the Civil War, Jesse James and his brother Frank dream of a farm life in Missouri. Harassed by Union sympathizers, they assemble a gang of outlaws, robbing trains and becoming folk heroes in the process. Jesse marries his sweetheart, Zee, and maintains an aura of domesticity, but after a group of lawmen launch an attack on his mother's house, Jesse plans one more great raid -- on a Minnesota bank.","Western","Robert Wagner;Jeffrey Hunter;Hope Lange;Agnes Moorehead;Alan Hale Jr.",https://www.youtube.com/watch?v=iIh2Sv4Y1_E
562,"The Spirit of St. Louis",1957-04-01,14.293,https://image.tmdb.org/t/p/w500/x1woH2hmMQxinhilEILwtwmcpHh.jpg,https://image.tmdb.org/t/p/w500/cLgnnHy2b9gx0nbGEwHab1mIqBc.jpg,"Charles Lindbergh struggles to finance and design an airplane that will make his 1927 New York to Paris flight the first solo trans-Atlantic crossing.","Adventure;Drama;History","James Stewart;Murray Hamilton;Patricia Smith;Bartlett Robinson;Marc Connelly",https://www.youtube.com/watch?v=pADw8x4zjsk
563,"The Tall T",1957-04-02,14.372,https://image.tmdb.org/t/p/w500/nTVZAsEOkibDyuNlyuExKpwOdfH.jpg,https://image.tmdb.org/t/p/w500/lheyqPFMDF4nQeaLquPBOhfjSPu.jpg,"An independent former ranch foreman and an heiress are kidnapped by a trio of ruthless outlaws.","Western","Randolph Scott;Richard Boone;Maureen O'Sullivan;Arthur Hunnicutt;Skip Homeier",https://www.youtube.com/watch?v=V_nJEMSKXjM
564,"12 Angry Men",1957-04-10,99.355,https://image.tmdb.org/t/p/w500/ow3wq89wM8qd5X7hWKxiRfsFf9C.jpg,https://image.tmdb.org/t/p/w500/qqHQsStV6exghCM7zbObuYBiYxw.jpg,"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.","Drama","Martin Balsam;John Fiedler;Lee J. Cobb;E.G. Marshall;Jack Klugman",https://www.youtube.com/watch?v=TEN-2uTi2c0
565,"The Curse of Frankenstein",1957-05-20,11.968,https://image.tmdb.org/t/p/w500/r9PDkqKhzdo54aqnOL88wUJY49B.jpg,https://image.tmdb.org/t/p/w500/80rSvzQF3bie1WBFTbGgjXahxFR.jpg,"Baron Victor Frankenstein has discovered life's secret and unleashed a blood-curdling chain of events resulting from his creation: a cursed creature with a horrid face — and a tendency to kill.","Horror;Science Fiction","Peter Cushing;Hazel Court;Robert Urquhart;Christopher Lee;Melvyn Hayes",https://www.youtube.com/watch?v=CQlpDh6G6yE
566,"Quatermass 2",1957-05-24,11.005,https://image.tmdb.org/t/p/w500/hJJtV5puzYAODgck0JTWVX8zjKu.jpg,https://image.tmdb.org/t/p/w500/cEcpxL3BgEs8xBT43ancwLVdNfQ.jpg,"In England, a group of space scientists led by Bernard Quatermass, who have developed plans for the first Moon colony, learn that a secret, ostensibly government-run, complex of identical design has been built in a remote part of England and is the focus of periodic falls of small, hollow 'meteorites' originating in outer space.  Quatermass determines to investigate and uncovers a terrifying extraterrestrial life form which has already begun action to take over the Earth.","Science Fiction;Horror","Brian Donlevy;John Longden;William Franklyn;Bryan Forbes;Charles Lloyd Pack",https://www.youtube.com/watch?v=vCwRzJQ0T7Y
567,"A Face in the Crowd",1957-05-29,10.56,https://image.tmdb.org/t/p/w500/bjPvs6MY6Rv0DIiJ9rgx2TMEkAk.jpg,https://image.tmdb.org/t/p/w500/kTFXaktj0cRqshYzWvlhCQ1yAGy.jpg,"The rise of a raucous hayseed named Lonesome Rhodes from itinerant Ozark guitar picker to local media rabble-rouser to TV superstar and political king-maker. Marcia Jeffries is the innocent Sarah Lawrence girl who discovers the great man in a back-country jail and is the first to fall under his spell.","Drama","Andy Griffith;Patricia Neal;Anthony Franciosa;Walter Matthau;Lee Remick",https://www.youtube.com/watch?v=wKqOfUt_bKs
568,"Love in the Afternoon",1957-05-29,12.139,https://image.tmdb.org/t/p/w500/jCHVviBhRQ7OkJFQfziO2N2ZJmh.jpg,https://image.tmdb.org/t/p/w500/aLkFt3YxASc9dRVNZ6EViBAtLl1.jpg,"Lovestruck conservatory student Ariane pretends to be just as much a cosmopolitan lover as the worldly mature Frank Flannagan hoping that l’amour will take hold.","Comedy;Romance","Gary Cooper;Audrey Hepburn;Maurice Chevalier;John McGiver;Van Doude",https://www.youtube.com/watch?v=LY7cdC6INIg
569,"Gunfight at the O.K. Corral",1957-05-30,16.842,https://image.tmdb.org/t/p/w500/71AQUFbw49ALCNtKZ69flFmbRhF.jpg,https://image.tmdb.org/t/p/w500/n4Ec7koHqqFKz0fC7vIitNxxqwi.jpg,"Lawman Wyatt Earp and outlaw Doc Holliday form an unlikely alliance which culminates in their participation in the legendary Gunfight at the O.K. Corral.","Western","Burt Lancaster;Kirk Douglas;Jo Van Fleet;Rhonda Fleming;John Ireland",https://www.youtube.com/watch?v=xhvD9zcPXU4
570,"The Prince and the Showgirl",1957-06-13,11.465,https://image.tmdb.org/t/p/w500/eNnzkk6OPRnx2jApJ4MnbvJFEvm.jpg,https://image.tmdb.org/t/p/w500/nQgTq18EAEbfxsbI90cR68fOaCc.jpg,"An American showgirl becomes entangled in political intrigue when the Prince Regent of a foreign country attempts to seduce her.","Comedy;Romance","Marilyn Monroe;Laurence Olivier;Sybil Thorndike;Richard Wattis;Jeremy Spenser",https://www.youtube.com/watch?v=JgHEeTUio7Q
571,"An Affair to Remember",1957-07-11,12.94,https://image.tmdb.org/t/p/w500/jwbWglYHbjqUu8M9DjTYzTOFklt.jpg,https://image.tmdb.org/t/p/w500/lpIlazAxmfAfJrpOB20GTsfiZWF.jpg,"A couple falls in love and agrees to meet in six months at the Empire State Building - but will it happen?","Drama;Romance","Cary Grant;Deborah Kerr;Richard Denning;Neva Patterson;Cathleen Nesbitt",https://www.youtube.com/watch?v=1qFSl4DiKXA
572,"Night Passage",1957-07-24,10.406,https://image.tmdb.org/t/p/w500/jb9YcoP4c4kM2n1w37JyYELms2o.jpg,https://image.tmdb.org/t/p/w500/wGEmQE6ajaKPh6HiX4waNzzuYSq.jpg,"Grant MacLaine, a former railroad troubleshooter, lost his job after letting his outlaw brother, the Utica Kid, escape. After spending five years wandering the west and earning his living playing the accordion, he is given a second chance by his former boss.","Western","James Stewart;Audie Murphy;Dan Duryea;Dianne Foster;Elaine Stewart",https://www.youtube.com/watch?v=s4gCFpP2aWQ
573,"Desk Set",1957-08-02,19.305,https://image.tmdb.org/t/p/w500/9gFerTRUGkIFn41mb3B1wb8ohtj.jpg,https://image.tmdb.org/t/p/w500/bq8iPedKeg22ITNQPCwRlvO36nW.jpg,"A computer expert tries to prove his electronic brain can replace a television network's research staff.","Comedy;Romance","Spencer Tracy;Katharine Hepburn;Gig Young;Joan Blondell;Dina Merrill",https://www.youtube.com/watch?v=jYWSfztLkCw
574,"3:10 to Yuma",1957-08-07,15.612,https://image.tmdb.org/t/p/w500/emYeJVZrpl2WfndJlhbls1e7lzQ.jpg,https://image.tmdb.org/t/p/w500/jZl6NnX9UVOJJbt4TBd0EMY4jys.jpg,"Dan Evans, a small time farmer, is hired to escort Ben Wade, a dangerous outlaw, to Yuma. As Evans and Wade wait for the 3:10 train to Yuma, Wade's gang is racing to free him.","Western;Drama;Thriller","Glenn Ford;Van Heflin;Felicia Farr;Leora Dana;Henry Jones",https://www.youtube.com/watch?v=G1St5Q6G2qM
575,"The Pajama Game",1957-08-29,12.099,https://image.tmdb.org/t/p/w500/71Q9f7byPqH8trF4BvZOlXnhO2D.jpg,https://image.tmdb.org/t/p/w500/ckJPiOT2EMsUOHb0pMdpGmeTtqU.jpg,"An Iowa pajama factory worker falls in love with an affable superintendent who had been hired by the factory's boss to help oppose the workers' demand for a pay raise.","Music;Comedy;Romance","Doris Day;John Raitt;Carol Haney;Eddie Foy Jr.;Reta Shaw",https://www.youtube.com/watch?v=EF40Gq0_GMI
576,"A King in New York",1957-09-12,10.171,https://image.tmdb.org/t/p/w500/e6KtBoiXa5D3LLZtiMCkiqIDnZv.jpg,https://image.tmdb.org/t/p/w500/k69jSaKy2KtMMM7PfPUBf0RrDIz.jpg,"A recently-deposed 'Estrovian' monarch seeks shelter in New York City, where he becomes an accidental television celebrity. Later, he's wrongly accused of being a Communist and gets caught up in subsequent HUAC hearings.","Comedy","Charlie Chaplin;Maxine Audley;Jerry Desmonde;Oliver Johnston;Dawn Addams",https://www.youtube.com/watch?v=uF4jTT1t2hU
577,"Les Girls",1957-10-03,10.081,https://image.tmdb.org/t/p/w500/78ot7b75r5yWKt0rW9XjXqH7GY1.jpg,https://image.tmdb.org/t/p/w500/35fr4Xf5dDXJzmoykKFR6M6BF7W.jpg,"After writing a tell-all book about her days in the dance troupe 'Barry Nichols and Les Girls', Sybil Wren is sued for libeling her fellow dancer Angele. A Rashômon style narrative presents the story from three points of view where Sybil accuses Angele of having an affair with Barry, while Angele insists that it was actually Sybil who was having the affair. Finally, Barry gives his side of the story.","Comedy;Music;Romance","Gene Kelly;Mitzi Gaynor;Kay Kendall;Taina Elg;Jacques Bergerac",https://www.youtube.com/watch?v=ob0WdomvbDc
578,"The Bridge on the River Kwai",1957-10-11,22.432,https://image.tmdb.org/t/p/w500/7paXMt2e3Tr5dLmEZOGgFEn2Vo7.jpg,https://image.tmdb.org/t/p/w500/liZhDhrrNVX8IK4TaeaFodzMamy.jpg,"The classic story of English POWs in Burma forced to build a bridge to aid the war effort of their Japanese captors. British and American intelligence officers conspire to blow up the structure, but Col. Nicholson, the commander who supervised the bridge's construction, has acquired a sense of pride in his creation and tries to foil their plans.","Drama;History;War","William Holden;Alec Guinness;Jack Hawkins;Sessue Hayakawa;James Donald",https://www.youtube.com/watch?v=B0FkqP8ipNY
579,"The Tin Star",1957-10-23,17.204,https://image.tmdb.org/t/p/w500/tQQFO3ANmBlku8ZtSuyi0rUwHhG.jpg,https://image.tmdb.org/t/p/w500/8hWWrFxsGqCUNGuxYJjhnIQRAJg.jpg,"An experienced bounty hunter helps a young sheriff learn the meaning of his badge.","Western","Henry Fonda;Anthony Perkins;Betsy Palmer;Michel Ray;Neville Brand",https://www.youtube.com/watch?v=YcudE8mUrAI
580,"Pal Joey",1957-10-25,11.034,https://image.tmdb.org/t/p/w500/114Nev9VmP2DmS4HM60rXNrN7F4.jpg,https://image.tmdb.org/t/p/w500/sMX7vqeK3uZTWHpiQQHxGNBQ48U.jpg,"An opportunistic singer woos a wealthy widow to boost his career.","Music;Romance;Comedy;Drama","Rita Hayworth;Frank Sinatra;Kim Novak;Barbara Nichols;Bobby Sherwood",https://www.youtube.com/watch?v=renmTEWSrHQ
581,"Paths of Glory",1957-10-25,18.978,https://image.tmdb.org/t/p/w500/3O10X1bVSasrS2NQ186s2tlKvqN.jpg,https://image.tmdb.org/t/p/w500/354kfjVb96mtFALMhBE6jzHGiA2.jpg,"A commanding officer defends three scapegoats on trial for a failed offensive that occurred within the French Army in 1916.","War;Drama;History","Kirk Douglas;Ralph Meeker;Adolphe Menjou;George Macready;Wayne Morris",https://www.youtube.com/watch?v=FESvZ0HG2p4
582,"Jailhouse Rock",1957-11-08,10.006,https://image.tmdb.org/t/p/w500/8wb4IYiEO03shWEwbakOwzw1Ap7.jpg,https://image.tmdb.org/t/p/w500/5k7TRCxU84BiOpibPAJByoG3cbe.jpg,"After serving time for manslaughter, young Vince Everett becomes a teenage rock star.","Drama;Music","Elvis Presley;Judy Tyler;Mickey Shaughnessy;Vaughn Taylor;Jennifer Holden",https://www.youtube.com/watch?v=CW8hct6GpOQ
583,"Night of the Demon",1957-11-09,16.266,https://image.tmdb.org/t/p/w500/ePAjGAhynpwEI5HbpIrB28ML6lg.jpg,https://image.tmdb.org/t/p/w500/63BiKcpXpEbpUcTWlZe5vronU9E.jpg,"American professor John Holden arrives in London for a conference on parapsychology only to discover that the colleague he was supposed to meet was killed in a freak accident the day before. It turns out that the deceased had been investigating a cult lead by Dr. Julian Karswell. Though a skeptic, Holden is suspicious of the devil-worshiping Karswell. Following a trail of mysterious manuscripts, Holden enters a world that makes him question his faith in science.","Fantasy;Horror;Mystery","Dana Andrews;Peggy Cummins;Niall MacGinnis;Maurice Denham;Athene Seyler",https://www.youtube.com/watch?v=-rwfiJpyFrI
584,"Witness for the Prosecution",1957-12-17,17.382,https://image.tmdb.org/t/p/w500/iUIo7IVYOf4yHwGmVHyGJcb4QOe.jpg,https://image.tmdb.org/t/p/w500/ppKDBRK4TMHxjLPRGx3MQEtJWC0.jpg,"When Leonard Vole is arrested for the sensational murder of a rich, middle-aged widow, the famous Sir Wilfrid Robarts agrees to appear on his behalf. Sir Wilfrid, recovering from a near-fatal heart attack, is supposed to be on a diet of bland, civil suits—but the lure of the criminal courts is too much for him, especially when the case is so difficult.","Drama;Mystery;Crime","Tyrone Power;Marlene Dietrich;Charles Laughton;Elsa Lanchester;John Williams",https://www.youtube.com/watch?v=GMlJfiA2u7Y
585,"The Three Faces of Eve",1957-12-19,10.538,https://image.tmdb.org/t/p/w500/jqfTPqaGYlz1ZR7YHjz5RTgPa8U.jpg,https://image.tmdb.org/t/p/w500/uI4ATM1JZv4GA0KY4vpDyfR9z4y.jpg,"A doctor treats a woman suffering from multiple personality disorder.","Drama","Joanne Woodward;David Wayne;Lee J. Cobb;Edwin Jerome;Alena Murray",https://www.youtube.com/watch?v=hTfmyD4NsEk
586,"Sayonara",1957-12-25,12.761,https://image.tmdb.org/t/p/w500/xSXJDamf9vSb1qOiBhOMjB2soDE.jpg,https://image.tmdb.org/t/p/w500/eYHkb8xNizPXXGXAFfg4Gvm974b.jpg,"Air Force Major Lloyd Gruver (Marlon Brando) is reassigned to a Japanese air base, and is confronted with US racial prejudice against the Japanese people. The issue is compounded because a number of the soldiers become romantically involved with Japanese women, in defiance of US military policy. Ordinarily an officer who is by-the-book, Gruver must take a position when a buddy of his, an enlisted man Joe Kelly (Red Buttons) falls in love with a Japanese woman Katsumi (Miyoshi Umeki) and marries her. Gruver risks his position by serving as best man at the wedding ceremony.","Drama;Romance","Marlon Brando;Patricia Owens;James Garner;Martha Scott;Miiko Taka",https://www.youtube.com/watch?v=koIRJwmbtyE
587,"Old Yeller",1957-12-25,14.419,https://image.tmdb.org/t/p/w500/Xe7AB0ffhGPSdBZ4qJ9AKJfllL.jpg,https://image.tmdb.org/t/p/w500/bFj82z1rOIEmsin3jbdGzkeBDpv.jpg,"Young Travis Coates is left to take care of the family ranch with his mother and younger brother while his father goes off on a cattle drive in the 1860s. When a yellow mongrel comes for an uninvited stay with the family, Travis reluctantly adopts the dog.","Adventure;Drama;Family;Western","Tommy Kirk;Dorothy McGuire;Fess Parker;Kevin Corcoran;Jeff York",https://www.youtube.com/watch?v=tkt_hyRLyRw
588,"Bonjour Tristesse",1958-01-15,13.869,https://image.tmdb.org/t/p/w500/Pm9H9Rzubd9doNTsVMOfv588n1.jpg,https://image.tmdb.org/t/p/w500/hTC96Aq54QOuLcKkiAT0XE5Fmv3.jpg,"Cecile is a decadent young girl who lives with her rich playboy father, Raymond. When Anne, Raymond's old love interest, comes to Raymond's villa, Cecile is afraid for her way of life.","Drama;Romance","Deborah Kerr;David Niven;Jean Seberg;Mylène Demongeot;Geoffrey Horne",https://www.youtube.com/watch?v=ii5Aoqy7ggA
589,"South Pacific",1958-03-18,12.935,https://image.tmdb.org/t/p/w500/nYNltu2clFoRQGBz9BtZUTcCbUm.jpg,https://image.tmdb.org/t/p/w500/slcrbDFctdeMJsYrUINJK2RnKHP.jpg,"Can a girl from Little Rock find happiness with a mature French planter she got to know one enchanted evening away from the military hospital where she is a nurse? Or should she just wash that man out of her hair? Bloody Mary is the philosopher of the island and it's hard to believe she could be the mother of Liat who has captured the heart of Lt. Joseph Cable USMC. While waiting for action in the war in the South Pacific, sailors and nurses put on a musical comedy show. The war gets closer and the saga of Nellie Forbush and Emile de Becque becomes serious drama.","Music;Romance;War","Rossano Brazzi;Mitzi Gaynor;John Kerr;Ray Walston;Juanita Hall",https://www.youtube.com/watch?v=LSuPYEdeLPI
590,"Dunkirk",1958-03-20,13.707,https://image.tmdb.org/t/p/w500/sBScz1BCehE57iqrgU3pGW6kBrp.jpg,https://image.tmdb.org/t/p/w500/28h4irC8CPqnS7oKQ18RHDgCuPI.jpg,"A British Corporal in France finds himself responsible for the lives of his men when their officer is killed. He has to get them back to Britain somehow. Meanwhile, British civilians are being dragged into the war with Operation Dynamo, the scheme to get the French and British forces back from the Dunkirk beaches. Some come forward to help, others were less willing.","Drama;War","John Mills;Richard Attenborough;Bernard Lee;Robert Urquhart;Ray Jackson",https://www.youtube.com/watch?v=ug_wi4ppnnc
591,"Run Silent, Run Deep",1958-03-27,12.485,https://image.tmdb.org/t/p/w500/gIoao6u9DiTSyXWk4PFD0MX6PXx.jpg,https://image.tmdb.org/t/p/w500/5yQa1XNCOZiRBuIwLBPoyLzujaY.jpg,"The captain of a submarine sunk by the Japanese during WWII is finally given a chance to skipper another sub after a year of working a desk job. His singleminded determination for revenge against the destroyer that sunk his previous vessel puts his new crew in unneccessary danger.","Drama;War","Clark Gable;Burt Lancaster;Jack Warden;Brad Dexter;Don Rickles",https://www.youtube.com/watch?v=-0ybOUrFqrc
